width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,slope,elevation_min,elevation_max,elevation_range,elevation_mean,relative_elevation_mean,relative_elevation_max,slope_r_mean,slope_r_max,local_slope_mean,local_slope_max,curvature_mean,curvature_max,local_curvature_mean,local_curvature_max,dist_along_range,channel_dist_along,ridge1_dist_along,floodplain1_dist_along,ridge2_dist_along,floodplain2_dist_along,channel_elevation,ridge1_elevation,floodplain1_elevation,ridge2_elevation,floodplain2_elevation,reach_id,node_id,discharge_value,corrected_discharge,XGB_depth,floodplain1_dist_to_river_center,floodplain2_dist_to_river_center,ridge1_slope,ridge2_slope,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda,flag_high_gamma,flag_low_superelevation,flag_single_side,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,single_side_measurement,is_reflected,partial_data_flag,lambda_recalculated,lambda_diff
428.0,946.16,1.0789087042922156,428.0,30045,1,1,54055.3910834484,6240.291893558239,0.0005999969304163,9.65,18.79,9.14,12.912324929971987,3.2623249299719883,9.14,0.004840579710136,0.1126666666647061,-6.732117811950348e-05,0.0913333333326355,-1.248439453673612e-07,0.003444444444314,-2.496878900617354e-07,0.0037555555554617,21390.000000000076,11197.964000000042,9161.247121161141,7457.612000000028,12318.057239910868,14003.228000000052,10.5,14.479017353092063,12.056517333333188,14.071054974115599,11.807742666666703,18140100031,18140100030791,1191.61,6825.040763777039,5.2706847,3740.3520000000135,2805.26400000001,0.0014219594264455392,0.0013430759428373776,2.3699445019809207,2.2384713566876115,2.3042079293342663,0.2569733273746905,0.1890732308289013,0.2230232791017959,5.2706847,0.45961770767902566,0.4294152346859136,0.4445164711824696,1.0242583776183334,false,false,false,POINT (4862817.931458884 -2454393.191221525),MANGOKY,13.31346564417367,13.31346564417367,12.832534615072236,13.829080000000603,false,false,false,0.8212235605601375,-4.836130385044157e-10
437.0,398.96,1.0789087042922156,2375.0,29853,2,2,54059.010371720746,6240.291893558239,0.0005999969304163,8.76,17.01,8.250000000000002,12.846529492455415,4.086529492455419,8.250000000000002,0.0045902014652019,0.1046666666646295,4.6245421248680064e-05,0.084666666665989,-3.209536910032791e-07,0.003488888888753,3.209536911305411e-07,0.003488888888866,21840.000000000116,11251.686193548449,10433.32025806457,7250.786064516167,12678.840328395649,14525.149935483949,10.0,13.941132903225332,12.11,14.059430150882342,12.03,18140100031,18140100030781,1191.61,6825.040763777039,5.1952796,4000.9001290322817,3273.4637419355004,0.0005753694355781048,0.0010991819259304231,0.9589539652792761,1.8319792489067739,1.395466607093025,0.2382972329348665,0.2323046963205266,0.2353009646276966,5.1952796,0.35246089608446346,0.390629630575098,0.3715452633297807,0.5184790080002937,false,false,false,POINT (4862686.403451263 -2454237.7143470314),MANGOKY,12.974715844302985,12.974715844302985,12.703112150198542,13.91,false,false,false,0.4789404637663414,-2.1375945458146361e-10
474.0,3040.805555555555,1.0789087042922156,474.0,29665,1,2,54063.35351764756,6240.291893558239,0.0005999969304163,8.44,17.44,9.000000000000002,12.97481668773704,4.534816687737042,9.000000000000002,0.0040675105485237,0.1390000000024356,0.0002548523206705,0.0913333333333721,-8.449514154928637e-08,0.0046333333334957,1.4082523564681717e-07,0.0046333333334164,23700.000000000207,12259.270967742044,13640.70064516141,14874.12000000013,11371.209032258164,7276.256774193611,10.0,13.954798279569037,12.49216000000038,14.976372903225228,10.670446021505953,18140100031,18140100030771,1191.61,6825.040763777039,5.1952796,2614.8490322580856,4983.0141935484335,0.0011858402194232383,0.0010515206550180676,1.9764104769677049,1.7525433909944903,1.8644769339810976,0.2646650507098651,0.4613002084473865,0.3629826295786258,5.1952796,0.2815321584556597,0.8288152348372694,0.5551736966464645,1.035108552293973,false,false,false,POINT (4862513.980093864 -2454114.967363728),MANGOKY,,,12.579789340756642,13.954798279569037,false,false,false,1.0351085517503522,-5.436207040077079e-10
436.5,2617.25,1.0789087042922156,2375.0,29455,2,2,54067.69666357439,6240.291893558239,0.0005999969304163,8.9,17.54,8.639999999999999,12.77037087912088,3.870370879120878,8.639999999999999,0.0043645116918761,0.1559999999976636,0.0002553874369593,0.1069999999997794,-1.530456122719331e-08,0.0051999999998442,1.530456093517835e-08,0.0064444444444309,21810.00000000045,11327.035225806683,12643.702580645422,14459.795483871269,10418.988774193764,8602.895870967921,10.0,13.624324731181662,12.02,14.830936387098916,11.737104129031882,18140100031,18140100030761,1191.61,6825.040763777039,5.1952796,3132.7602580645853,2724.1393548387623,0.0008833935353464448,0.0017035649722919107,1.4723300913114903,2.8392894795476944,2.155809785429592,0.2275699641725596,0.459821498025334,0.3436957310989468,5.1952796,0.3088043098164847,0.5955083260710421,0.45215631794376343,0.9747630152848992,false,false,false,POINT (4862321.5335631985 -2453996.589245095),MANGOKY,12.81936052337824,12.81936052337824,12.442035138720476,13.624324731181662,false,false,false,0.974763014766979,-5.179201512106602e-10
466.0,1658.8,1.0789087042922156,2375.0,29246,2,2,54071.31595184674,6240.291893558239,0.0005999969304163,9.2,17.58,8.379999999999999,12.58908622908623,3.38908622908623,8.379999999999999,0.0041030927835119,0.1473333333358793,0.0001804123711271,0.0886666666671397,-2.7240143328413925e-07,0.0049000000001695,-2.724014339480446e-07,0.0049111111111242,23279.999999999913,11993.555612903185,11121.231483870928,9425.04567741932,13398.96670967737,14755.915354838657,10.0,14.595533935482909,11.865137032258533,13.283099870967474,11.84455380645159,18140100031,18140100030751,1191.61,6825.040763777039,5.1952796,2568.509935483864,2762.359741935472,0.0016097274786932652,0.0010601330187295086,2.682892856762412,1.766897403948299,2.2248951303553555,0.4406633410889474,0.1880428537353558,0.3143530974121516,5.1952796,0.5255534087567445,0.27689483055269726,0.4012241196547209,0.8926815905621939,false,false,false,POINT (4862145.323168714 -2453864.728519882),MANGOKY,12.523428997694545,12.523428997694545,12.306164669011592,13.283099870967474,false,false,false,0.892681590000903,-5.612909026453394e-10
509.0,7.6,1.0789087042922156,509.0,29045,1,1,54074.93524011909,6240.291893558239,0.0005999969304163,8.33,17.15,8.819999999999999,12.468504122497054,4.138504122497055,8.819999999999999,0.0040180817610051,0.1486666666676582,0.0002106918238994,0.0970000000000529,6.559097453858617e-08,0.0048777777778442,6.559097462272056e-08,0.0049555555555913,25440.00000000014,13265.236645161362,11994.221419354904,8234.134709677464,14430.33393548395,15860.226064516217,10.132661677419076,14.332214193548788,10.98942313978496,13.229554752688054,11.833936172043018,18140100031,18140100030741,1191.61,6825.040763777039,5.408422,5031.101935483897,2594.9894193548553,0.0008890196718792078,0.000976030674854853,1.4817070335049434,1.62672611371136,1.5542165736081517,0.3987669510683365,0.1948887328301247,0.2968278419492306,5.408422,0.6180714178301596,0.2580454300062082,0.43805842391818395,0.6808376629851761,false,false,false,POINT (4861985.392623453 -2453714.197890658),MANGOKY,12.357044437231655,12.357044437231655,12.175514242477997,13.229554752688054,false,false,false,0.680837662662307,-3.2286906481715505e-10
574.0,866.138888888889,1.0789087042922156,574.0,28849,1,2,54079.27838604591,6240.291893558239,0.0005999969304163,5.32,19.17,13.85,12.74949843260188,7.429498432601881,13.85,0.004052998605304,0.125000000000917,0.0004379358437921,0.0973333333339352,-4.653868497479092e-08,0.0040888888889499,-4.653868527277651e-08,0.0041666666666689,28679.999999999727,14417.34348387083,12626.231225806332,9820.155354838618,16089.048258064362,17939.864258064346,9.5,13.994974967741872,11.010155354838728,13.435871311827489,11.989909505376248,18140100031,18140100030731,1191.61,6825.040763777039,4.620387,4597.188129032213,3522.5207741935155,0.001063698826792623,0.0007812563786297484,1.7728404477912736,1.3021006258943424,1.5374705368428079,0.4209111808030556,0.299903209846882,0.3604071953249688,4.620387,0.6460107373912928,0.3129525311302366,0.4794816342607647,0.737188885937307,false,false,false,POINT (4861808.921342402 -2453613.8964441027),MANGOKY,11.9884193226797,11.9884193226797,12.050202419762693,13.435871311827489,false,false,false,0.7371888856331648,-3.0414226692698776e-10
508.5,662.8055555555555,1.0789087042922156,2375.0,28654,3,3,54083.62153197273,6240.291893558239,0.0005999969304163,6.61,19.12,12.510000000000002,12.48681603773585,5.876816037735848,12.510000000000002,0.0031196379378209,0.1133333333332371,0.0004285714285717,0.0959999999999185,1.3133701078471373e-07,0.0037777777777713,1.313370107710376e-07,0.0037777777778258,25410.000000000106,13355.386709677474,10710.56090322585,4786.151096774212,14413.31703225812,16370.488129032325,12.011795569892548,13.62,8.770767397849609,13.36,12.03,18140100031,18140100030721,1191.61,6825.040763777039,5.408422,8569.235612903261,3015.101419354851,0.0008185174151948596,0.0006795522381832354,1.3642026712152377,1.1325928579530182,1.248397764584128,0.3131111190056904,0.2650379472015686,0.2890745331036295,5.408422,0.8966076615601354,0.2459127634640936,0.5712602125121145,0.713159972513831,false,false,false,POINT (4861616.074406372 -2453544.1516871704),MANGOKY,11.03407819535632,11.03407819535632,11.926562935493694,13.36,false,false,false,0.7131599722959776,-2.1785340198476888e-10
645.0,4466.122448979591,1.0789087042922156,2375.0,28462,4,4,54088.68853555402,6240.29189355824,0.0005999969304163,5.37,22.89,17.52,12.639181395348835,7.269181395348837,17.52,0.003532278088143,0.1093333333328427,0.0004764121663566,0.1093333333328427,1.0355182723256808e-08,0.0036444444444117,-1.0355182853623304e-08,0.0036444444444117,32219.99999999943,16733.474322580354,18007.861935483554,20020.052903225456,14184.699096773946,5599.350967741839,11.87522658064629,12.986896774194353,12.083403870967471,14.591049806448256,7.263549677419412,18140100031,18140100030711,1191.61,6825.040763777039,4.6343417,3286.578580645102,11134.123354838515,0.0004490095210951967,0.0008534889928804133,0.7483530303791011,1.4224889322154217,1.0854209812972613,0.2555644178009326,0.6017091641452275,0.42863679097308,4.6343417,0.1949560394363846,1.5811307416172706,0.8880433905268276,0.9639009285980584,false,false,false,POINT (4861407.182600244 -2453465.7749488326),MANGOKY,10.791860739634496,10.791860739634496,11.802523935717712,12.986896774194353,false,false,false,0.9639009283801762,-2.1788226778340913e-10
832.5,738.4722222222222,1.0789087042922156,832.5,28241,1,2,54093.03168148084,6240.291893558239,0.0005999969304163,3.6,50.54,46.94,13.897701729106627,10.29770172910663,46.94,0.0037495794280219,0.2916666666653227,0.0011280942081221,0.2916666666653227,3.286836620474576e-07,0.0075666666665592,3.286836620380403e-07,0.0075666666665592,41609.99999999927,21480.7184425442,17957.604643951126,12738.176794183615,22589.846860619793,23992.568095244813,11.469042076607789,13.771077502552863,7.7542357255779555,13.380153139380374,12.54,18140100031,18140100030701,1191.61,6825.040763777039,4.6343417,8742.541648360584,2511.8496527006137,0.0011527780341077302,0.0005989451917051944,1.9213065528650126,0.9982470931803337,1.459776823022673,0.4545666784606713,0.3702128719288711,0.4123897751947712,4.6343417,1.2983163880589357,0.1812885613031889,0.7398024746810623,1.0799465065302931,false,false,false,POINT (4861197.855766594 -2453438.9667783557),MANGOKY,11.5188126152376,11.5188126152376,11.664460189086626,13.380153139380374,false,false,false,1.0799465061542326,-3.760605160607611e-10
570.0,13160.204081632652,1.041568955815102,2375.0,28061,2,2,54098.098685062134,3801.129595162168,0.0005999969304163,6.06,21.65,15.59,12.830704521556257,6.770704521556257,15.59,0.0026550877192984,0.1210000000001394,0.0004192982456137,0.1050000000001209,-1.2885397223407317e-17,0.0038666666666755,-1.2785059967560592e-17,0.0040333333333436,28500.000000000156,14504.8451612904,16106.729032258152,17589.954838709775,10945.103225806512,7622.677419354879,9.5,13.086541935482964,12.629954838710017,13.28,8.692677419354695,18140100031,18140100030691,1191.61,6825.040763777039,4.620387,3085.1096774193757,6882.16774193552,0.0003078338405919625,0.001380714829013405,0.513059025782642,2.301203154581831,1.4071310901822365,0.332085187960783,0.3739557205618071,0.3530204542612951,4.620387,0.09882009813743908,0.9928437987219046,0.5458319484296719,0.7680571049169198,false,false,false,POINT (4860988.317559978 -2453437.1693611206),MANGOKY,11.698509603477026,11.698509603477026,11.552179850103196,13.086541935482964,false,false,false,0.7680571046501384,-2.667813747692094e-10
562.5,4025.555555555555,1.0135641444572665,2375.0,27851,2,2,54102.44183098895,1971.7578713651144,0.0005999969304163,6.53,21.24,14.709999999999996,12.53817697228145,6.00817697228145,14.709999999999996,0.0031309142653874,0.1186666666671199,0.0005055140519377,0.092333333333434,-7.122507119582471e-08,0.0037777777778093,-1.661918328766246e-07,0.0039555555555745,28110.00000000013,13955.254838709743,16237.424129032335,17992.93896774202,10912.362451612957,6406.541032258096,9.0,12.790101161290178,12.51352425806484,13.09928812903336,7.662054709677397,18140100031,18140100030681,1191.61,6825.040763777039,4.620387,4037.684129032275,7548.713806451648,0.00015754745956523904,0.0012067130301244265,0.26258044262980945,2.0111986727784834,1.1368895577041465,0.296281972053612,0.3631999526765533,0.3297409623650826,4.620387,0.05986011631175883,1.1767917750950219,0.6183259457033904,0.7029683110967321,false,false,false,POINT (4860778.779530626 -2453435.3694709227),MANGOKY,11.698509603477026,11.698509603477026,11.421163789249675,12.790101161290178,false,false,false,0.7029683109277256,-1.6900647548112602e-10
546.0,7566.693877551022,1.0135641444572665,2375.0,27671,2,3,54107.508834570246,1971.7578713651144,0.0005999969304163,6.92,19.23,12.31,12.473109890109887,5.55310989010989,12.31,0.0035746241290789,0.1696666666652675,0.0004261092775973,0.0840000000005755,1.2236906454360408e-08,0.0053777777776869,1.2236906532354873e-08,0.0072666666666803,27270.000000000193,13651.772516129133,12743.47625806461,12119.022580645247,14843.911354838816,15134.21494113013,9.0,12.68434916129014,10.695438709677806,12.293911354838867,11.515445528571302,18140100031,18140100030671,1191.61,6825.040763777039,5.408422,1532.7499354838856,1703.0554838709777,0.0031850408130299278,0.0026815577221454994,5.308428512825939,4.4692857349869035,4.888857123906421,0.2545463210551178,0.1823556143306696,0.2184509676928937,5.408422,0.36774320709669733,0.14393585157880898,0.25583952933775317,1.2507629086130958,false,false,false,POINT (4860569.541300403 -2453398.363188066),MANGOKY,10.579180989355416,10.579180989355416,11.307655238451122,12.293911354838867,false,false,false,1.2507629055797405,-3.0333553446837414e-09
694.5,1068.4722222222222,1.0135641444572665,694.5,27450,1,2,54111.851980497064,1971.7578713651144,0.0005999969304163,5.18,25.96,20.78,12.46020725388601,7.28020725388601,20.78,0.0033025064822835,0.1113333333343729,0.0005891673869193,0.0853333333341404,7.689350261739516e-08,0.0036777777778467,2.883506343205393e-07,0.0037111111110913,34709.999999999796,17593.11806451603,16437.01380645152,15714.448645161205,19110.504903225697,19688.557032257955,9.0,12.582036817204427,10.644803612903562,12.240168301075284,12.235738279569714,18140100031,18140100030661,1191.61,6825.040763777039,4.6343417,1878.6694193548265,2095.438967741924,0.002681049828309487,7.663705876012795e-06,4.468439240929576,0.01277290847254074,2.2406060747010583,0.3060019149271882,0.2322333975729832,0.2691176562500857,4.6343417,0.41801691150673354,0.01,0.21400845575336677,0.4795086466523075,false,false,false,POINT (4860360.5604888145 -2453331.246189062),MANGOKY,10.569465655807903,10.569465655807903,11.163919382546906,12.240168301075284,false,false,false,0.4795086459983862,-6.53921305993066e-10
654.0,1191.5555555555554,1.0135641444572665,654.0,27264,1,1,54116.19512642389,1971.7578713651144,0.0005999969304163,5.47,19.04,13.57,12.173437213565537,6.703437213565537,13.57,0.0033859327217142,0.1076666666657266,0.0004073394495383,0.1076666666657266,2.6527905326678876e-07,0.0035888888888262,2.6527905291143917e-07,0.005055555555591,32700.00000000081,16267.913107957393,15369.230476587269,14695.218503059676,17644.020887242892,18093.36220292795,9.0,12.183846348941744,10.52956299388019,11.92,11.548879265690651,18140100031,18140100030651,1191.61,6825.040763777039,4.6343417,1572.694604897717,1825.4490949705576,0.0024543827373705376,0.0008259216780847819,4.090658823316973,1.3765431724987776,2.7336009979078755,0.245914013738641,0.1889811490480528,0.2174475813933469,4.6343417,0.35696188631527853,0.08008057202802908,0.2185212291716538,0.5973498511125311,false,false,false,POINT (4860167.631095275 -2453272.294955998),MANGOKY,10.24511191843441,10.24511191843441,11.044196780433795,11.92,false,false,false,0.5973498501276884,-9.84842762896676e-10
537.0,10283.0,1.014190349544884,537.0,27072,1,1,54120.53827235071,1585.8327043253878,0.0005999969304163,6.33,16.92,10.590000000000002,11.55472625698324,5.22472625698324,10.590000000000002,0.0030615212527975,0.1160000000005556,0.0002979120059644,0.0879999999991409,8.709717562146237e-08,0.003733333333371,8.709717557253465e-08,0.0044222222222654,26820.000000000244,13380.98506782114,12472.836759642152,11786.680260129138,14753.298066847166,15641.265301511066,8.5,12.104775493571893,10.485532899784475,11.348830111412209,10.936244899496277,18140100031,18140100030641,1191.61,6825.040763777039,5.408422,1594.3048076920022,2260.280233689926,0.0023598735748721605,0.00046464013011409967,3.9331427466383757,0.7744041786875729,2.3537734626629745,0.2190736379176548,0.0793017447211352,0.149187691319395,5.408422,0.29939279771205307,0.07628569144862067,0.18783924458033688,0.4421310297518881,false,false,false,POINT (4859975.007768796 -2453177.6753584333),MANGOKY,10.18474373836134,10.18474373836134,10.919932810616109,11.348830111412209,false,false,false,0.4421310291398569,-6.12031203495178e-10
456.0,12399.47222222222,1.0148165546325012,456.0,26868,1,1,54124.88141827753,1199.9075372856607,0.0005999969304163,7.15,17.54,10.39,11.717578947368422,4.56757894736842,10.39,0.0033232323232316,0.1070000000004217,0.0002788757136549,0.0923333333323759,-1.905599531657841e-07,0.0035666666666947,-2.198768691085136e-07,0.0035666666666949,22770.00000000026,11446.405548387227,10498.39006451625,9882.180000000111,13200.234193548538,13721.642709677575,8.5,12.117316774193952,10.411879999999986,11.349921935483689,10.932689935485572,18140100031,18140100030631,1191.61,6825.040763777039,5.1952796,1564.225548387116,2275.237161290348,0.002767622389883373,0.0008002017348996657,4.612727581727951,1.3336763812182444,2.9732019814730974,0.2553324669262504,0.1076224497992621,0.1814774583627562,5.1952796,0.328266600741559,0.08030982586541008,0.20428821330348454,0.607390121599607,false,false,false,POINT (4859782.515991904 -2453067.923114198),MANGOKY,9.857099336034482,9.857099336034482,10.790793217528796,11.349921935483689,false,false,false,0.607390120585519,-1.014088035766747e-09
716.0,10243.102040816328,1.0148165546325012,716.0,26662,1,2,54129.94842185882,1199.9075372856607,0.0005999969304163,4.33,29.43,25.1,12.53854271356784,8.208542713567839,25.1,0.0035590947191947,0.0920000000006693,0.0006392847163998,0.0816666666654683,-5.592841166268014e-08,0.0030666666667112,5.5928411624443745e-08,0.0030666666666904,35789.999999998894,17998.843050055635,16822.63537873552,16248.208376462902,19694.77039009859,20269.197392371207,8.5,11.62245487375475,10.325722164716057,11.425076536633808,11.058394784742548,18140100031,18140100030621,1191.61,6825.040763777039,4.6343417,1750.6346735927327,2270.3543423155716,0.002257436892156826,0.0006383435141492427,3.76241406866954,1.0639112998567117,2.413162684263126,0.2078217449376549,0.1652313729077542,0.1865265589227046,4.6343417,0.279809473056053,0.07912272672756525,0.17946609989180914,0.4330808960936674,false,false,false,POINT (4859573.472511228 -2453008.9812942417),MANGOKY,9.858900834912632,9.858900834912632,10.65933789500263,11.425076536633808,false,false,false,0.43308089534915245,-7.445149496909664e-10
764.0,950.5555555555557,1.0128432510744252,2375.0,26450,2,3,54134.29156778564,1229.925803529456,0.0005999969304163,3.62,31.15,27.53,12.461240188383048,8.841240188383047,27.53,0.0039033778476037,0.1116666666658812,0.0005737103953931,0.1086666666675627,1.6334730956447183e-06,0.0037111111110589,1.6334730958884722e-06,0.0049777777778177,38189.99999999989,19175.339742668,18301.506847134187,17318.44483965864,20704.547309852183,21287.102573541393,8.0,11.488493152865711,10.034370106894276,11.19,10.70850428923547,18140100031,18140100030611,1191.61,6825.040763777039,4.6343417,1856.8949030093572,2111.7628308733947,0.0014791773392060722,0.0008265236621308439,2.465308177793117,1.3775464843751306,1.9214273310841237,0.2089555951563921,0.1445466300472222,0.1767511126018071,4.6343417,0.3137712193236497,0.10389732607859467,0.2088342727011222,0.401259879735069,false,false,false,POINT (4859364.229387795 -2452973.5057816366),MANGOKY,10.885281161791216,10.885281161791216,10.52012152476323,11.19,false,false,false,0.4012598792350113,-5.000577174563148e-10
766.5,6085.88888888889,1.0108699475163487,2375.0,26263,2,3,54138.63471371246,1259.9440697732514,0.0005999969304163,3.54,30.86,27.32,12.467503912363068,8.927503912363068,27.32,0.0042192638997637,0.111666666667127,0.0005105716523071,0.1063333333321727,2.438174850885014e-07,0.0035333333333624,2.438174850420275e-07,0.0037222222221969,38310.00000000037,19088.905761309936,18283.866081376524,17440.491178589145,20430.638561198954,21235.67824113237,8.0,11.588488108502029,9.893988238118768,11.17,10.502881172578508,18140100031,18140100030601,1191.61,6825.040763777039,4.6343417,1648.4145827207903,2146.7724798224335,0.002009189344826009,0.0008286781921705901,3.348666039727836,1.3811373861456635,2.36490171293675,0.256942022884791,0.1666405009894593,0.2117912619371252,4.6343417,0.3656398211602008,0.14395115220388077,0.2547954866820408,0.6025662836142415,false,false,false,POINT (4859171.30780364 -2452914.5450257827),MANGOKY,9.07849245705135,9.07849245705135,10.397730977338991,11.17,false,false,false,0.602566282902911,-7.113304389960717e-10
535.0,607.0612244897959,1.0108699475163487,2375.0,26077,3,3,54143.70171729375,1259.9440697732514,0.0005999969304163,6.87,17.98,11.11,11.49945067264574,4.629450672645739,11.11,0.0029528619528608,0.1056666666677302,0.0004118967452298,0.0839999999987776,-5.584731481496274e-17,0.0034333333334033,-7.466690221598957e-17,0.0035222222222064,26730.000000000317,13381.44038709693,12491.130193548532,11600.820000000136,14716.905677419529,15106.416387096951,8.0,11.49,9.916719999999948,10.64,10.617360645161485,18140100031,18140100030591,1191.61,6825.040763777039,5.408422,1780.6203870967947,1724.9760000000206,0.001767114439027724,5.812254764225154e-05,2.9452057993057315,0.09687140832857924,1.5210386038171553,0.2243833112416685,0.0672210188051161,0.1458021650233923,5.408422,0.29089446052842255,0.01,0.15044723026421128,0.2288360453326696,false,false,false,POINT (4858962.070871085 -2452878.601687285),MANGOKY,10.725268475081728,10.725268475081728,10.276440363025277,10.64,false,false,false,0.228836045069234,-2.63435606662199e-10
664.5,14479.13888888889,1.0133763971597796,2375.0,25860,3,3,54148.04486322057,1448.7738581224528,0.0005999969304163,5.48,17.82,12.34,11.167391696750904,5.687391696750902,12.34,0.0031249623607347,0.1009999999995284,0.0003294188497457,0.0829999999996175,1.607394012629998e-07,0.0032777777777459,1.6073940126393985e-07,0.0051999999999845,33209.9999999997,16971.09561290307,13445.264903225683,8744.157290322502,17869.836774193387,18353.774322580477,7.5,12.49,8.648876387096488,10.15,10.29924774193526,18140100031,18140100030581,1191.61,6825.040763777039,4.6343417,8226.938322580569,1382.678709677406,0.000817067790906056,-0.00030840289645695434,1.3617866183734377,0.5140074570764438,0.9378970377249407,0.5089708677424605,0.0040447851556915,0.256507826449076,4.6343417,0.8288391019815203,0.01,0.41941955099076017,0.393372354713231,false,false,false,POINT (4858753.410587561 -2452775.802415077),MANGOKY,10.679911899872089,10.679911899872089,10.131255083485032,10.15,false,false,false,0.3933723544381587,-2.750722982725051e-10
699.0,15890.805555555557,1.0183892964466412,2375.0,25649,2,2,54152.38800914739,1826.4334348208547,0.0005999969304163,3.94,17.15,13.21,11.004429184549355,7.064429184549358,13.21,0.0032058991981684,0.1186666666672566,0.0002591638029767,0.0766666666672895,9.553835921711494e-09,0.003855555555595,4.776917930811183e-08,0.0039555555555498,34919.99999999928,17554.17135483834,13265.244387096498,9703.254193548184,18625.64802051158,18920.32473919628,7.5,11.82,7.743491612903485,9.917253299147616,9.766774913065406,18140100031,18140100030571,1191.61,6825.040763777039,4.6343417,7850.917161290157,1366.1533843579382,0.0011444468301276293,0.0005106558341059981,1.9074211418607925,0.8510974110345635,1.3792592764476779,0.4105754007761937,0.0,0.2052877003880968,4.6343417,0.8796305173389599,0.03247028290602944,0.4560504001224947,0.6290117456636728,false,false,false,POINT (4858560.754443637 -2452686.574272965),MANGOKY,10.426967598444078,10.426967598444078,9.917253299147616,9.917253299147616,false,false,false,0.629011744896626,-7.670467594422803e-10
530.5,252.13888888888889,1.0183892964466412,2375.0,25457,2,2,54156.731155074216,1826.4334348208547,0.0005999969304163,6.04,18.0,11.96,11.591661016949152,5.5516610169491525,11.96,0.0036500754147808,0.1143333333337146,0.0004170437405722,0.0609999999997337,-3.7564842587055236e-17,0.0036555555555811,-9.68157852927208e-17,0.0038111111111071,26520.000000000156,13264.134767572748,12456.622831084363,11758.604038526606,14400.126135853016,14755.97885362756,7.5,11.295979299519187,9.939069359017624,9.82004204528434,9.747319235751744,18140100031,18140100030561,1191.61,6825.040763777039,5.408422,1505.5307290461424,1491.8440860548108,0.0019439447089747812,0.00020436210177916607,3.2399244236566354,0.34060524549245963,1.7902648345745475,0.272896096903599,0.0,0.1364480484517995,5.408422,0.2508883257448407,0.013446215833859904,0.1321672707893503,0.2366144175414396,false,false,false,POINT (4858367.876497203 -2452623.282792489),MANGOKY,10.37233599875583,10.37233599875583,9.82004204528434,9.82004204528434,false,false,false,0.23661441717586568,-3.6557393223723977e-10
930.0,24529.632653061224,1.0183892964466412,2375.0,25270,2,3,54161.7981586555,1826.4334348208545,0.0005999969304163,1.5,38.09,36.59,13.239058671824628,11.739058671824631,36.59,0.0035883870967743,0.1220000000000148,0.0007040860215044,0.0913333333333554,-2.1519259674805545e-08,0.0040000000000012,2.1519259738882893e-08,0.0040666666666513,46499.99999999992,23256.833531182747,22305.70379354834,21700.43941505372,24337.662778494578,24532.212043010702,7.5,10.9,9.966959610035804,9.52831389247333,9.550767885304534,18140100031,18140100030551,1191.61,6825.040763777039,3.2767937,1556.3941161290277,1275.3785118279557,0.001541541880827782,-0.00011541545927524134,2.5692496122575217,0.19236008290102724,1.3808048475792745,0.4186061842968052,0.0,0.2093030921484026,3.2767937,0.28474187739197504,0.01,0.14737093869598752,0.2034905069233289,false,false,false,POINT (4858158.638503562 -2452588.102578552),MANGOKY,10.37233599875583,10.37233599875583,9.52831389247333,9.52831389247333,false,false,false,0.20349050654372766,-3.796012393308956e-10
1083.5,8717.222222222223,1.0183892964466412,1083.5,25057,1,2,54166.14130458233,1826.4334348208547,0.0005999969304163,0.0,68.28,68.28,15.771207087486156,15.771207087486156,68.28,0.0044720221606634,0.2203333333322113,0.0011209602954761,0.2203333333322113,4.3114067455235386e-08,0.0068666666665889,-4.311406742763649e-08,0.0068666666665889,54149.99999999763,26953.398971903087,25257.430738812633,23145.47029760565,29961.342630591826,30409.334239332697,7.0,10.54,8.715470297605442,12.684228420394444,12.31511322510945,18140100031,18140100030541,1191.61,6825.040763777039,3.2767937,3807.928674297437,3455.9352674296097,0.0008639033506176554,0.0008239332774524488,1.439846283910565,1.3732291544904631,1.406537719200514,0.2735491220466853,0.9279169634915124,0.6007330427690988,3.2767937,0.556803347856338,0.11264523466490865,0.3347242912606233,0.4708023418034111,false,false,false,POINT (4857949.273154916 -2452567.741802065),MANGOKY,9.874254758110451,9.874254758110451,9.643635960209537,10.54,false,false,false,0.4708023411907256,-6.126854579235896e-10
