channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope,discharge_value,corrected_discharge,XGB_depth,ridge1_slope,ridge2_slope,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda_original,single_side_measurement,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,is_reflected,partial_data_flag,lambda,lambda_diff
20.96,0.1819999999993531,-0.0005555555555639,1979.9999999998468,9.723741935200223,21.46,0.0066666666666428,0.0002222222222206,1919.9999999996892,50.27625806495735,18.96123152709359,0.004999999999982,7.77777777770503e-05,1709.267710086814,1739.9999999999727,22.94,0.0659999999997649,-0.0038666666666391,2009.9999999999536,39.72374193530709,18.17,0.0009999999999983,-1.1111111110987638e-05,2309.999999999929,330.0000000000823,45.0,224.816326530612,2.48745172187771,45.0,29412,1,1,3435.58934737472,456.946750114928,1,61303300021,61303300020631,0.0006456522679483,117.893,552.9616153542137,5.0418034,0.011857549035707567,0.015899999947001302,18.36522478793035,24.626258957514388,21.49574187272237,0.7845679655483532,1.078113723401585,0.9313408444749692,5.0418034,0.49561005748586096,0.9460900438918344,0.7208500506888477,12.711998486704584,false,POINT (-7976736.197941793 995030.2900752161),VENEZ_2022_N,17.182322500509287,17.182322500509287,17.50436256376723,21.46,false,false,15.495206618546304,-3.762471223467401e-08
15.0,0.0,-0.0043111111110807,1289.9999999998922,2.9051612903911064,19.88,0.0093333333331821,-0.0002666666666726,1170.0000000002972,122.90516128998615,16.52,0.0010000000000091,-0.0004222222222289,29.99999999972564,1260.000000000167,19.98,0.0020000000000182,-0.0001111111111131,1859.9999999997967,567.0948387095134,17.18,0.0026666666666909,4.444444444525598e-05,2669.9999999997217,1379.9999999998297,54.0,59.8055555555556,1.82964770601465,54.0,29004,1,1,3435.90789044904,628.799997446593,1,61303300021,61303300020611,0.0006456522679483,117.893,552.9616153542137,4.8415217,0.002947368418465742,0.003456790119189469,4.564947053979449,5.3539502465842315,4.959448650281841,0.5657488978433489,0.5864035610249683,0.5760762294341586,4.8415217,0.6939966829024022,0.5783305690853354,0.6361636259938688,3.155020839669864,false,POINT (-7977084.618492717 995177.2899513314),VENEZ_2022_N,17.205146932018625,17.205146932018625,17.140914434340342,19.88,false,false,3.1550208362936942,-3.3761695661382873e-09
15.0,0.0,0.0,1620.000000000149,3.0867096777096776,19.91,0.0243333333331872,0.0006666666666586,1319.9999999999998,296.9132903224395,16.97,0.0,0.0,359.99999999981725,1260.0000000003315,19.92411037067889,0.0513333333330243,8.888888884672701e-05,1693.3477410252972,93.08670967749116,18.36992461474386,0.0003333333333397,-0.0001333333333351,1771.4222667089016,2039.9999999995591,63.0,108.0,1.82964770601465,63.0,28799,1,1,3436.06716198621,628.799997446593,1,61303300021,61303300020601,0.0006456522679483,117.893,552.9616153542137,4.564974,0.0030624999968093146,0.019906438398702563,4.743265297496858,30.831516261779093,17.787390779637974,0.6682559630102591,0.33090464403232,0.4995803035212895,4.564974,0.6440343362306118,0.3404588407152002,0.49224658847290603,1.7695929213646946,false,POINT (-7977062.424414878 995327.1158924447),VENEZ_2022_N,17.227971363527963,17.227971363527963,16.859428903513205,18.37,false,false,8.755782429111218,-1.5998549152129726e-09
15.0,0.0,0.0,1739.9999999998763,3.2096774192705197,19.334770928779673,0.0003333333333345,-0.0007111111111016,1443.868920332994,236.79032258049756,17.33,0.001333333333338,2.2222222222379592e-05,539.9999999999268,1199.9999999999495,19.15,0.0010000000000033,-0.0005111111111146,2219.9999999999213,483.20967741931554,16.17,0.0013333333333379,3.333333333356206e-05,3209.999999999992,1470.0000000001155,63.0,70.56,1.65814158033127,63.0,28608,1,1,3436.19988826717,772.569257013774,1,61303300021,61303300020591,0.0006456522679483,117.893,552.9616153542137,4.564974,0.0022179885616854115,0.0030101010070602867,3.435267979052487,4.662108624857053,4.04868830195477,0.4463835185274062,0.5559131675462177,0.501148343036812,4.564974,0.4391637123847089,0.6527967081521158,0.5459802102684124,1.5993778486372998,false,POINT (-7976900.358425274 995436.8217106777),VENEZ_2022_N,17.227971363527963,17.227971363527963,16.61227084389387,18.65,false,false,2.210503690412527,-1.6313632666964395e-09
14.5,0.0,-0.0045999999999774,2490.0000000000377,13.206838709812471,19.29,0.0016666666666858,-4.444444444267723e-05,2340.0000000000227,136.79316129020253,17.59,0.0,-2.2222222222112942e-05,1110.00000000025,1379.9999999997876,19.01,0.0016666666666858,-0.0003666666666741,3959.999999999696,1483.2068387094705,16.92,0.0010000000000114,2.2222222223038373e-05,4469.999999999889,1979.9999999998513,84.0,12.96,1.40088239180619,84.0,28412,1,1,3436.33261454814,988.223146364545,1,61303300021,61303300020581,0.0006456522679483,117.893,552.9616153542137,4.130953,0.0013821138200147964,0.00409803920764935,2.1406473555909016,6.3471305083024925,4.243888931946697,0.7074528073282044,0.6396718376584943,0.6735623224933494,4.130953,0.4115273158518142,0.5059365236060541,0.4587319197289341,1.9468073201220049,false,POINT (-7976753.347697538 995586.9405824438),VENEZ_2022_N,15.066969272220229,15.066969272220229,16.36754570320913,19.01,false,false,1.946807316868284,-3.2537208483063296e-09
14.5,0.11433333333164,0.0037555555554426,3000.0000000002824,14.769677419091296,19.3,0.0,-6.666666666674499e-05,3990.000000000221,975.2303225808472,14.92,0.0003333333333283,1.1111111110782109e-05,5730.000000000259,2729.999999999977,17.92,0.0010000000000158,1.1111111112146738e-05,2849.999999999892,164.76967741948147,13.68,0.0300000000000011,-0.0009666666666528,0.0,3000.0000000002824,103.0,355.959183673469,1.40088239180619,103.0,28208,1,1,3436.5184313415,988.223146364546,1,61303300021,61303300020571,0.0006456522679483,117.893,552.9616153542137,3.6773598,0.0025172413778635993,0.0014877192977236643,3.8987571217904637,2.3042113713178995,3.1014842465541816,0.8635347585071029,0.488265523225856,0.6759001408664795,3.6773598,1.191071920675263,1.153001128690209,1.172036524682736,3.635052819476481,false,POINT (-7976674.71640613 995769.9024429711),VENEZ_2022_N,15.059782404183824,15.059782404183824,16.124471993163272,17.92,false,false,3.635052817689617,-1.786863990105303e-09
14.0,0.0,0.0,2100.0000000001824,5.432903225639166,17.8,0.0203333333328737,0.0003888888888626,1950.0000000003529,155.43290322546864,14.890171414212988,0.0013333333333032,2.2222222220550197e-05,1339.1002775378856,1889.9999999998984,18.208114915387647,0.0136666666667685,0.0003000000000044,2597.683470585741,444.5670967738019,15.37,0.0010000000000074,2.2222222222889e-05,3600.0000000001387,1499.9999999999563,67.0,75.76,1.53742448298122,67.0,27592,1,1,3436.96970069679,1843.54072390024,1,61303300021,61303300020541,0.0006456522679483,117.893,552.9616153542137,5.566292,0.004763185305265223,0.002831555530880307,7.377322967363341,4.38557358418052,5.88144827577193,0.4142956681878771,0.315486622597024,0.3648911453924506,5.566292,0.5227588825356293,0.5098753201211232,0.5163171013283763,1.4132985239981126,false,POINT (-7977123.604921565 996103.5156779794),VENEZ_2022_N,14.976581625340597,14.976581625340597,15.493909336531166,17.25,false,false,3.03669232535934,-1.0643674830390637e-09
14.0,0.0946666666676697,0.0029777777778461,2369.999999999892,4.263870967632556,16.84,0.0053333333332303,-7.777777778241703e-05,2340.00000000021,34.26387096731469,14.89,0.0013333333333474,-5.555555555680032e-05,1469.9999999995982,900.000000000294,18.83,0.0416666666671081,0.0002111111111508,3119.9999999999804,745.7361290324557,13.57,0.002333333333358,-0.0001222222222248,4589.999999999579,2219.9999999996867,77.0,124.204081632653,1.53742448298122,77.0,27414,1,1,3437.15551749015,1843.54072390024,1,61303300021,61303300020531,0.0006456522679483,117.893,552.9616153542137,4.727383,0.0022413793077669525,0.003578231290083812,3.471496065350194,5.542040921585263,4.506768493467728,0.3214861773846936,0.7424378963378646,0.5319620368612791,4.727383,0.41249037786868537,1.1126663526098897,0.7625783652392875,3.4367641532194733,false,POINT (-7977116.245601329 996286.8367332576),VENEZ_2022_N,,,15.320211710296617,16.84,false,false,3.4367641502605464,-2.9589268812912906e-09
13.5,0.112333333332132,0.0037444444443643,1890.000000000108,10.193806451592536,16.87,0.0,-1.1111111111214997e-05,1859.9999999997872,40.19380645191336,14.78,0.0010000000000199,-3.3333333332617714e-05,1169.999999999708,720.0000000004,16.61,0.1036666666656884,-0.0002888888888787,1920.000000000391,19.806193548690544,16.093678883798418,0.0026666666667163,4.4444444447403065e-05,1986.2650712041323,659.9999999997569,63.0,29.5555555555556,1.53742448298122,63.0,27192,1,1,3437.31478902731,1843.54072390024,1,61303300021,61303300020521,0.0006456522679483,117.893,552.9616153542137,4.564974,0.0030289855028561978,0.007791753619675842,4.691357334624496,12.068034151627513,8.379695743126005,0.3869512526941319,0.3299958352043495,0.3584735439492407,4.564974,0.4578339328986324,0.11310494127712035,0.28546943708787637,1.2099134632826785,false,POINT (-7977056.544262494 996485.8102618039),VENEZ_2022_N,,,15.10357759218386,16.61,false,false,2.3921470267578546,-1.810920080558276e-09
13.5,0.1270000000004542,0.0039888888889198,1769.9999999999866,2.2374193548741914,17.31,0.0073333333332881,-0.0010999999999995,1740.000000000094,32.23741935476687,15.29,0.000666666666669,-6.666666666714555e-05,1529.9999999998586,240.000000000128,16.06,0.0853333333328074,0.0028444444444093,1830.000000000064,57.76258064520312,14.198724310776944,0.0003333333333345,-0.0001777777777772,2078.5765958413967,1290.0000000000198,60.5,184.25,1.53742448298122,60.5,26786,1,1,3437.65987735783,1843.54072390024,1,61303300021,61303300020501,0.0006456522679483,117.893,552.9616153542137,4.647383,0.00961904757323185,0.007487735019604892,14.898185990732221,11.597163661174449,13.247674825953336,0.5600160624438864,0.2910474837835951,0.4255317731137407,4.647383,0.4346532231150305,0.4004997413002231,0.4175764822076268,5.676182759056337,false,POINT (-7976803.547287729 996752.3657433165),VENEZ_2022_N,15.013251716618225,15.013251716618225,14.707390871671343,16.06,false,false,5.531917451252128,-2.1957665019556316e-08
13.5,0.1596666666671156,0.0047555555555845,1589.9999999999775,1.731096774163689,18.29,0.0169999999999817,0.0005666666666654,1560.0000000000618,28.268903225751956,14.91,0.0039999999999957,7.777777777739873e-05,1260.000000000016,329.9999999999616,16.48,0.0993333333332264,-0.0020111111111274,1620.0000000000098,31.731096774195976,14.19,0.000666666666666,-1.1111111111214163e-05,2250.000000000017,660.0000000000393,54.0,226.489795918367,1.53742448298122,54.0,26602,1,1,3437.84569415118,1843.54072390024,1,61303300021,61303300020491,0.0006456522679483,117.893,552.9616153542137,4.8415217,0.011266666629109382,0.0036349206291508805,17.450053517060596,5.629842578733021,11.539948047896807,0.7723907410366494,0.3985413374493436,0.5854660392429966,4.8415217,0.6981276155387259,0.47299178685907795,0.585559701198902,6.757328550423745,false,POINT (-7976606.5920899585 996793.2091529617),VENEZ_2022_N,15.013251716618225,15.013251716618225,14.55045346639198,16.48,false,false,6.757328530777307,-1.9646438254028453e-08
12.5,0.0,-0.003122222222234,2370.000000000164,2.302838709796106,15.31,0.0003333333333342,3.183235648462045e-16,2310.000000000278,57.69716129009021,12.24,0.0003333333333342,-3.333333333351068e-05,660.0000000000656,1710.000000000099,16.92,0.1473333333337219,0.004911111111137,2400.000000000085,32.30283870971698,13.84,0.0,0.0,2700.000000000198,330.00000000003365,80.5,315.888888888889,2.00976873153983,80.5,25600,1,1,3438.64205183699,1192.33614976437,1,61303300021,61303300020441,0.0006456522679483,117.893,552.9616153542137,4.6890063,0.0018606060594781812,0.010266666632440592,2.881746339079177,15.901232198974768,9.391489269026973,0.3332122416901849,0.6765685728599684,0.5048904072750766,4.6890063,0.6547229420442451,0.6568555900639336,0.6557892660540894,6.158837872842489,false,POINT (-7975836.446074657 997166.6295877579),VENEZ_2022_N,19.74074386369093,19.74074386369093,13.7475656994776,15.31,false,false,6.158837854890055,-1.7952434205881218e-08
12.0,0.1649999999998236,0.0047444444444314,1889.9999999999936,12.693548387112514,16.95,0.0226666666667286,7.777777778079273e-05,1859.9999999999616,17.306451612919545,12.27,0.0013333333333267,2.2222222221832625e-05,270.00000000006474,1619.9999999999288,15.665150375939852,,,1924.0156513035097,,13.8456015037594,,,2024.2567905728076,,63.0,38.2857142857143,1.75277516785641,63.0,25199,1,1,3438.98714016751,1448.80539600769,1,61303300021,61303300020421,0.0006456522679483,117.893,552.9616153542137,4.564974,0.0029433962245640926,0.01815171762105091,4.55879483536451,28.11376730501068,16.336281070187596,0.7701493594240009,,0.7701493594240009,4.564974,1.0251975148160755,0.3985890986849983,0.7118933067505369,4.673665138711468,false,POINT (-7976185.184641063 997274.5105925532),VENEZ_2022_N,12.956772251532096,12.956772251532096,13.43428819811278,16.95,false,true,11.629689151062047,-2.9394122691428493e-09
11.0,0.0876666666681889,0.0029111111112125,1169.9999999997303,6.254709677718438,13.63,0.0016666666666955,1.1111111112680254e-05,1079.999999999695,96.25470967775368,12.07,0.0003333333333302,-1.1111111111496705e-05,180.0000000000702,989.99999999966,20.97999689597558,,,1351.3569101944472,,14.75019193511325,,,1493.499835675804,,63.0,181.36,1.64997774238304,63.0,24588,1,1,3439.41186426661,1551.39309450502,1,61303300021,61303300020391,0.0006456522679483,117.893,552.9616153542137,4.564974,0.0017333333314081304,0.04382775221445453,2.6846236239766843,67.88135717965757,35.28299040181713,0.1650925479550768,,0.1650925479550768,4.564974,0.34173250493869195,1.3646967016378038,0.8532146032882478,0.9174231568585004,false,POINT (-7976668.227745283 997604.7484597428),VENEZ_2022_N,12.11977681040788,12.11977681040788,12.876356810991322,13.63,false,true,30.10396265850946,-1.0193590416207599e-09
11.5,0.1433333333345381,0.0047666666667467,1799.9999999998815,2.0592258065792066,17.77,0.0930000000007809,0.0030555555556068,1709.9999999997017,92.05922580675906,13.15,0.0003333333333361,-1.1111111111293529e-05,599.9999999996506,1200.000000000231,13.99334689899352,0.0003333333333258,-0.0001444444444427,1832.4642879446578,957.940774193792,13.569748219755743,0.0016666666666806,-4.444444444207039e-05,1896.714889641882,1440.0000000000948,60.0,62.0,1.64997774238304,60.0,24399,1,1,3439.57113580377,1551.39309450502,1,61303300021,61303300020381,0.0006456522679483,117.893,552.9616153542137,4.647383,0.004162162158412274,0.006592913707501725,6.446445501753516,10.211245332494746,8.328845417124132,1.0966575222286865,0.8578134243783478,0.9772354733035172,4.647383,0.9941078667284361,0.09114778774156924,0.5426278272350027,2.9694272188527977,false,POINT (-7976739.0109611405 997771.0157364233),VENEZ_2022_N,12.578497403491342,12.578497403491342,12.67341247437228,16.66,false,false,4.519463292070277,-3.869570441850101e-09
11.5,0.1786666666666314,0.005944444444442,1889.9999999998515,2.9193548387113424,15.811879633486047,0.0109999999999978,-0.0044111111111094,1926.295099867891,57.080645161300026,13.396386089129528,0.0036666666666659,-9.999999999996044e-05,2023.8063606168203,780.0000000002331,16.87,0.0193333333333297,0.0004555555555553,1829.99999999984,62.91935483872294,14.961983756768014,0.0,0.0,1727.1231630190139,360.0000000001496,63.0,130.816326530612,1.64997774238304,63.0,24213,1,1,3439.75695259713,1551.39309450502,1,61303300021,61303300020371,0.0006456522679483,117.893,552.9616153542137,4.564974,0.02477143153552765,0.018546606609231117,38.36652136953571,28.725379790218934,33.54595057987732,0.638312050940249,0.9449950681929212,0.7916535595665852,4.564974,0.5291363202411489,0.4179686988867817,0.4735525095639653,4.973545795271005,false,POINT (-7976684.265153278 997955.9971183651),VENEZ_2022_N,14.079887406470167,14.079887406470167,12.556122083571088,15.47,false,false,15.885769082809661,-1.3272334342673275e-08
11.0,0.0,-0.0029444444444428,1679.9999999995962,10.613419354369626,13.92,0.0006666666666569,-3.3333333333948464e-05,1380.0000000004054,289.38658064482115,13.17,0.0006666666666562,1.111111111042016e-05,1080.0000000003247,599.9999999992715,23.598399157273747,,,1781.290330796337,,14.107152618546735,,,2241.825512425963,,57.0,56.25,2.14854915930135,57.0,23603,1,1,3440.23476720861,684.993067298149,1,61303300021,61303300020341,0.0006456522679483,117.893,552.9616153542137,4.8200793,0.0024999999916659943,0.020609167109736565,3.872053295205306,31.919917473885224,17.895985384545266,0.3480618269163963,,0.3480618269163963,4.8200793,0.11508565497645984,1.456408432603274,0.7857470437898669,0.6024880090840233,false,POINT (-7976183.442510412 998022.4609860745),VENEZ_2022_N,12.112514059294828,12.112514059294828,12.242314392960097,13.92,false,true,14.061717611613108,-2.008293309430087e-09
17.04,0.2013333333337514,0.0033888888889029,2400.0000000001355,7.34993548415332,13.79,0.002333333333279,7.777777777416138e-05,2310.0000000003224,82.65006451565978,9.93,0.0026666666666721,2.222222222231376e-05,360.0000000000132,2040.0000000001223,,,,,,,,,,,79.5,275.25,2.14854915930135,79.5,23412,1,1,3440.39403874578,684.993067298149,1,61303300021,61303300020331,0.0006456522679483,117.893,552.9616153542137,4.6890063,0.0019794871784717437,,3.0658719511076655,,3.0658719511076655,0.3544651327898376,,0.3544651327898376,4.6890063,0.8232021355996044,,0.8232021355996044,2.523832338921029,true,POINT (-7976244.386712471 998199.1879992866),VENEZ_2022_N,12.112514059294828,12.112514059294828,12.127910759218114,13.79,false,true,2.5238323376267564,-1.294272689023046e-09
11.0,0.0,-0.0054999999999889,2550.000000000249,10.630322580838763,15.95,0.0496666666659754,0.0010888888888456,2490.000000000189,49.36967741922126,11.95,0.0,0.0,1619.9999999998272,930.000000000422,18.62007389162561,,,2762.475317348724,,13.509137931034475,,,3182.2214386465166,,84.0,0.0,1.86989251406797,84.0,23191,1,1,3440.52676502675,821.519115271043,1,61303300021,61303300020321,0.0006456522679483,117.893,552.9616153542137,4.130953,0.00459770114413866,0.012176255334087713,7.121017569951163,18.858843898714092,12.989930734332628,0.963070015167114,,0.963070015167114,4.130953,0.7528088359821503,0.961889437817981,0.8573491369000656,6.895278235444694,false,POINT (-7976405.183070688 998334.8713173838),VENEZ_2022_N,,,11.971603031635365,15.95,false,true,11.136905903471714,-7.925607725667305e-09
10.5,0.0,-0.0062777777777519,2070.0000000003824,0.354193548926105,16.102709359605914,0.188333333332945,0.0060999999999748,2007.4537058097812,29.645806451135513,11.04,0.0019999999999959,6.666666666639336e-05,329.999999999748,1740.0000000006344,14.8,0.0003333333333426,-0.004755555555683,2129.999999999576,60.35419354811984,12.68,0.0046666666666569,-0.0001666666666659,2639.999999999668,569.9999999992856,67.5,455.25,1.4519075462179,67.5,22798,1,1,3440.81876284488,1026.30818723038,1,61303300021,61303300020301,0.0006456522679483,117.893,552.9616153542137,5.205255,0.0030180918490046007,0.004156862736946581,4.67448501125109,6.438237644786587,5.556361328018838,0.0,0.8260882511999893,0.4130441255999946,5.205255,0.9726150514443412,0.4072807191962739,0.6899478853203076,0.5256800974253959,false,POINT (-7976678.3703692015 998626.7481594975),VENEZ_2022_N,12.011762537987918,12.011762537987918,10.5,10.5,false,false,3.833599748342133,0.19698116458041004
10.5,0.1849999999994896,0.0055999999999624,1349.9999999999511,14.433161290279486,15.46,0.0496666666665292,0.0014555555555458,1439.9999999999534,75.56683870972279,10.4,0.0039999999999745,3.333333333136913e-05,2610.000000000009,1260.000000000058,,,,,,,,,,,45.0,645.95918367347,1.29072242644732,45.0,22408,1,1,3441.16385117539,866.255778638525,1,61303300021,61303300020281,0.0006456522679483,117.893,552.9616153542137,5.0418034,0.0043247863210897205,,6.698321272583254,,6.698321272583254,0.8080592373885906,,0.8080592373885906,5.0418034,1.0036091450928055,,1.0036091450928055,6.722496491679956,true,POINT (-7976469.5758513985 998852.1246681287),VENEZ_2022_N,11.300696524833588,11.300696524833588,11.385924189532798,15.46,false,true,6.722496485934232,-5.745723896666277e-09
10.5,0.0,-0.0032666666666504,1529.9999999999684,4.310709677563182,14.61,0.1369999999999989,0.0045666666666665,1559.9999999999686,25.68929032243705,11.82,0.0006666666666649,-5.555555555527816e-05,2219.999999999803,689.9999999998347,10.5,0.0979999999997563,0.0032555555555393,1499.9999999998938,34.31070967763776,12.24,0.0,-6.666666666650098e-05,1139.9999999999393,390.0000000000291,54.0,128.0,1.16983358661938,54.0,22191,1,1,3441.32312271256,746.21647219463,1,61303300021,61303300020271,0.0006456522679483,117.893,552.9616153542137,4.8415217,0.004227272720868827,-0.004833333319908019,6.547290129254718,7.485969708225425,7.016629918740072,0.8489066567645456,0.0,0.4244533283822728,4.8415217,0.5762651027671731,0.01,0.29313255138358657,0.7608621717839432,false,POINT (-7976283.136438064 998950.352436005),VENEZ_2022_N,,,10.5,10.5,false,false,2.0568026301946847,1.2959404584107415
13.25,0.1083333333307978,0.0003444444443284,1800.000000000335,12.774193548832272,12.94,0.0,-0.0003777777777829,1739.9999999998477,47.22580645165499,11.16,0.0013333333333428,1.1111111111292771e-05,660.0000000000013,1140.0000000003338,13.64,0.0130000000000843,-0.003177777777711,1830.0000000001403,42.77419354863764,12.097772594752188,0.00233333333335,-7.777777777402698e-05,2249.929023158549,959.99999999977,60.0,20.25,1.18561958878067,60.0,21991,1,1,3441.48239424972,735.234341380984,1,61303300021,61303300020261,0.0006456522679483,117.893,552.9616153542137,4.647383,0.0016481481466223188,0.0036725906439513973,2.5526869933558305,5.688186700903026,4.120436847129429,0.4055918317836329,0.5562142358333962,0.4809030338085146,4.647383,0.38301125601225455,0.3318485705283625,0.3574299132703085,1.1317315495740683,false,POINT (-7976248.934076735 999118.6080343819),VENEZ_2022_N,10.964139694640783,10.964139694640783,11.055059416029884,12.94,false,false,1.472767384905255,-1.1414476031035292e-09
13.26,0.0029999999999937,-0.003422222222208,1589.999999999879,10.29200000003152,13.14,0.0226666666666195,0.000699999999997,1470.000000000363,130.29199999954767,11.94,0.0,-5.555555555532518e-05,1110.000000000288,479.99999999959095,13.26,0.0029999999999937,-0.003422222222208,1589.999999999879,10.29200000003152,11.08,0.0,-8.888888888851978e-05,2640.0000000000423,1050.0000000001633,54.0,133.959183673469,1.21719159310324,54.0,21809,1,1,3441.66821104307,713.270079753694,1,61303300021,61303300020251,0.0006456522679483,117.893,552.9616153542137,4.8415217,0.0033333333240733844,0.0020761904742128286,5.162737729808916,3.215648077579552,4.189192903694234,0.4609326764345691,0.4857182722525119,0.4733254743435405,4.8415217,0.24785595817942963,0.4502716573592967,0.3490638077693632,1.4622956294813636,false,POINT (-7976217.978309152 999316.5151572756),VENEZ_2022_N,10.964139694640783,10.964139694640783,10.908384444802955,13.14,false,false,1.4622956264439047,-3.037458951027361e-09
10.0,0.0936666666667667,0.003055555555562,1200.000000000053,7.493806451669798,12.87,0.0113333333333035,0.0001999999999982,1140.000000000117,52.50619354826608,12.1,0.0023333333333358,6.66666666668102e-05,749.9999999999212,450.00000000013176,14.83,0.0540000000000576,-0.0017666666666704,1259.9999999999889,67.49380645160568,11.27,0.0003333333333324,-3.333333333332382e-05,1830.000000000104,630.0000000000509,43.5,68.0,1.23970961872796,43.5,21583,1,1,3441.82748258024,849.029407549043,1,61303300021,61303300020241,0.0006456522679483,117.893,552.9616153542137,5.1371007,0.0019743589692955226,0.006245614024129242,3.057929271385472,9.673340177331111,6.365634724358292,0.4071485832483179,0.7886867532125549,0.5979176682304363,5.1371007,0.14988999534309294,0.6929979005472874,0.42144394794519013,2.682758234638903,false,POINT (-7976063.947097762 999420.3274035072),VENEZ_2022_N,10.964139694640783,10.964139694640783,10.778436727991055,12.87,false,false,2.6827582294105508,-5.228352417674387e-09
10.0,0.0763333333340524,0.0025333333333812,1859.999999999916,7.019612903126244,12.38,0.0029999999999903,1.1111111109918672e-05,1769.9999999998988,82.98038709689104,11.98,0.0009999999999967,1.1111111110836847e-05,1559.9999999999798,299.99999999993634,12.28,0.0016666666666823,-4.4444444444018775e-05,1949.9999999998272,97.01961290303734,11.281448275862068,0.0,-7.777777777798442e-05,2402.7564948359677,1590.000000000082,63.0,89.0,1.35229974685157,63.0,21389,1,1,3441.9867541174,1527.82604652579,1,61303300021,61303300020231,0.0006456522679483,117.893,552.9616153542137,4.564974,0.001904761895692346,0.002205493975947994,2.950135839753401,3.415916098237259,3.18302596899533,0.349363640996799,0.3274577111930364,0.3384106760949177,4.564974,0.08762371921504927,0.2187420397439133,0.15318287947948128,0.5373987415737834,false,POINT (-7975881.876972321 999422.6637371526),VENEZ_2022_N,10.354689553927695,10.354689553927695,10.78516406230428,12.28,false,false,0.48758508338867074,-1.7410969332942727e-09
13.19,0.1230000000000205,0.0041000000000013,2310.000000000296,2.8415483866265276,12.72,0.0006666666666668,-0.0001,2220.000000000312,92.8415483866106,10.08,0.0103333333333352,0.0003444444444445,1289.9999999996453,1020.0000000006507,13.01,0.0060000000000046,-0.0039000000000035,2340.000000000273,27.15845161335028,10.56,0.0010000000000001,-1.9204834481963978e-17,3689.9999999999054,1379.9999999996094,77.0,146.775510204082,1.35229974685157,77.0,21002,1,1,3442.30529719172,1527.82604652579,1,61303300021,61303300020211,0.0006456522679483,117.893,552.9616153542137,4.727383,0.0028387096743649446,0.0018148148134710007,4.396654074159082,2.8108238808452857,3.603738977502184,0.3807303717148374,0.4420750945773597,0.4114027331460985,4.727383,0.5584485115760667,0.5182571414247585,0.5383528265004126,1.940083066341012,false,POINT (-7975662.667915669 999749.0704467411),VENEZ_2022_N,,,10.920141713171596,12.72,false,false,1.9400830645080076,-1.8330044149195146e-09
9.5,0.1310000000023332,0.0043222222223774,1739.9999999996965,2.140387097228313,13.9,0.065666666665947,0.0021222222221758,1650.0000000004363,92.14038709648844,7.91,0.0003333333333392,3.3485764798173316e-16,119.99999999963244,1620.000000000064,13.89,0.0153333333331653,-0.0038555555554646,1800.0000000003977,57.85961290347291,11.43,0.0020000000000356,6.666666666904202e-05,2129.9999999997863,390.0000000000898,58.5,101.805555555556,1.35229974685157,58.5,20781,1,1,3442.46456872889,1527.82604652579,1,61303300021,61303300020201,0.0006456522679483,117.893,552.9616153542137,4.8200793,0.00391503267717766,0.007454545431969737,6.063686091614802,11.545758920135402,8.804722505875102,0.614600546027534,0.6125258913636574,0.6135632186955957,4.8200793,1.2427181436620764,0.5103650473136409,0.8765415954878586,7.7177055301984145,false,POINT (-7975682.293730195 999947.4878486405),VENEZ_2022_N,,,10.937576630323989,13.89,false,false,7.717705513127618,-1.7070796332063765e-08
9.5,0.0799999999988079,0.0022111111110337,2520.0000000002115,13.591741935136724,11.49,0.0129999999998063,0.0003111111110987,2460.0000000000755,73.5917419352727,5.95,0.0,0.0,149.99999999996172,2370.0000000002497,11.9,0.0,0.0,2610.0000000000364,76.4082580646882,11.16,0.0003333333333283,-2.22222222224018e-05,2970.000000000094,449.9999999998827,84.0,227.44,1.00448942169212,84.0,20374,1,1,3442.73002129082,1426.873791022,1,61303300021,61303300020181,0.0006456522679483,117.893,552.9616153542137,4.130953,0.002398268397230069,0.00205555554984535,3.714489232495205,3.1836882667156474,3.4490887496054263,0.1259551298079625,0.225205835395753,0.1755804826018577,4.130953,1.3410948998935597,0.17913541984137807,0.7601151598674689,2.62170465027562,false,POINT (-7975944.35402812 1000266.3419380741),VENEZ_2022_N,,,10.969685278654408,11.49,false,false,2.6217046463034173,-3.972202566870919e-09
